id;safra_abertura;cidade;estado;idade;sexo;limite_total;limite_disp;data;valor;grupo_estabelecimento;cidade_estabelecimento;pais_estabelecimento
5,43E+11;201807;SAO PAULO             ;SP ;32;F;4200;1011;2020-02-14;12,1;SERVI‚O;SAO PAULO;BR
5,43E+11;201807;SAO PAULO             ;SP ;32;F;4200;4640;2019-12-28;6,7;SERVI‚O;SAO PAULO;BR
5,43E+11;201807;SAO PAULO             ;SP ;32;F;4200;3832;2019-10-19;16,37;SUPERMERCADOS;11001BOGOTA;CO
5,43E+11;201807;SAO PAULO             ;SP ;32;F;4200;4623;2019-12-04;69,99;VESTUARIO;SAO BERNARDO;BR
5,43E+11;201807;SAO PAULO             ;SP ;32;F;4200;4593;2019-12-04;30;VESTUARIO;SAO BERNARDO;BR
5,43E+11;201807;SAO PAULO             ;SP ;32;F;4200;3180;2019-08-14;9,9;SERVI‚O;SAO PAULO;BR
5,43E+11;201807;SAO PAULO             ;SP ;32;F;4200;2005;2019-06-16;31,13;ARTIGOS ELETRO;CURITIBA;BR
5,43E+11;201807;SAO PAULO             ;SP ;32;F;4200;1698;2020-03-10;5,89;SERVI‚O;SAO PAULO;BR
5,43E+11;201807;SAO PAULO             ;SP ;32;F;4200;3906;2019-08-22;11,58;SERVI‚O;SAO PAULO;BR
5,43E+11;201807;SAO PAULO             ;SP ;32;F;4200;3894;2019-08-22;11,67;SERVI‚O;SAO PAULO;BR
5,43E+11;201807;SAO PAULO             ;SP ;32;F;4200;2756;2019-09-14;13,6;SERVI‚O;SAO PAULO;BR
5,43E+11;201807;SAO PAULO             ;SP ;32;F;4200;1911;2019-06-26;8,4;SERVI‚O;SAO PAULO;BR
5,43E+11;201807;SAO PAULO             ;SP ;32;F;4200;1076;2020-03-23;6,6;SERVI‚O;SAO PAULO;BR
5,43E+11;201807;SAO PAULO             ;SP ;32;F;4200;970;2019-04-17;8,7;SERVI‚O;SAO PAULO;BR
5,43E+11;201807;SAO PAULO             ;SP ;32;F;4200;5037;2020-01-18;6,8;SERVI‚O;SAO PAULO;BR
5,43E+11;201807;SAO PAULO             ;SP ;32;F;4200;964;2019-04-22;6;SERVI‚O;SAO PAULO;BR
5,43E+11;201807;SAO PAULO             ;SP ;32;F;4200;954;2019-04-22;10,25;ARTIGOS ELETRO;CURITIBA;BR
5,43E+11;201807;SAO PAULO             ;SP ;32;F;4200;523;2019-04-05;2.250,00;M.O.T.O.;OSASCO;BR
5,43E+11;201807;SAO PAULO             ;SP ;32;F;4200;1070;2020-02-04;19,3;SERVI‚O;SAO PAULO;BR
5,43E+11;201807;SAO PAULO             ;SP ;32;F;4200;4464;2020-01-09;19,3;SERVI‚O;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1928;2020-03-22;250,98;M.O.T.O.;OSASCO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1848;2020-03-22;80;M.O.T.O.;OSASCO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;2013;2020-01-07;265,92;VAREJO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1085;2020-04-12;177,96;VAREJO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;302;2019-11-19;230,98;LOJA DE DEPART;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1754;2020-03-26;94,79;M.O.T.O.;OSASCO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;237;2019-08-08;86;SUPERMERCADOS;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;2017;2020-03-11;145;SERVI‚O;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1570;2020-01-17;199,9;VESTUARIO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1390;2019-06-19;159,99;VAREJO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1075;2019-07-23;65;VESTUARIO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1761;2019-11-05;500;SERVI‚O;OSASCO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1701;2019-11-05;59,8;VESTUARIO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1556;2019-04-03;103;SERVI‚O;SAOPAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;249;2019-07-11;225;SUPERMERCADOS;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;904;2019-07-07;391,76;VESTUARIO;CAJAMAR;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;474;2019-07-08;430;VESTUARIO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;709;2019-11-06;992;SERVI‚O;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1708;2019-10-28;51;LOJA DE DEPART;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1759;2019-10-24;149,9;VESTUARIO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1295;2019-06-20;94,8;FARMACIAS;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1586;2019-11-04;121,78;VAREJO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;2279;2019-12-27;101,29;VAREJO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;155;2019-04-24;130;VESTUARIO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;2534;2020-02-12;105,2;VAREJO;SAOPAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;2177;2020-02-12;357;VESTUARIO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1947;2020-02-12;229,72;VESTUARIO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1216;2019-06-06;299,98;LOJA DE DEPART;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1613;2020-04-29;168,38;VAREJO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1987;2019-05-18;59;VAREJO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;763;2019-11-23;239,46;VAREJO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1071;2019-06-08;145;LOJA DE DEPART;SAOPAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;948;2019-06-10;122,8;VAREJO;CURITIBA;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1577;2019-10-09;158,23;FARMACIAS;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1900;2020-01-11;107,8;VAREJO;CURITIBA;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1770;2020-01-11;129,99;SEM RAMO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1461;2020-05-03;151,99;VAREJO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;285;2019-04-23;59,22;SUPERMERCADOS;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1147;2019-04-06;409;SUPERMERCADOS;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1131;2019-04-08;15,9;VESTUARIO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;972;2019-04-08;159,2;LOJA DE DEPART;RIO DE JANEIR;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;805;2019-04-08;166,8;FARMACIAS;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;905;2019-04-20;29,99;LOJA DE DEPART;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;775;2019-04-20;129,99;VAREJO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;742;2019-04-20;33,3;RESTAURANTE;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;532;2019-04-20;209,98;VESTUARIO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;432;2019-04-20;99,97;VAREJO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;345;2019-04-20;87,6;VAREJO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;53;2019-09-17;89;M.O.T.O.;OSASCO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1937;2019-05-25;50;M.O.T.O.;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;935;2019-04-17;125,99;LOJA DE DEPART;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;2087;2019-10-05;20;SERVI‚O;SANTOANDRE;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;182;2019-08-23;420;SERVI‚O;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1859;2019-05-26;78,21;SUPERMERCADOS;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;358;2019-07-27;178;SERVI‚O;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;128;2019-08-02;229,9;VESTUARIO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1777;2020-02-12;170;SERVI‚O;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1735;2019-10-08;239,99;VESTUARIO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;2041;2019-10-17;128,99;LOJA DE DEPART;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;529;2019-11-11;176,8;VAREJO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;130;2019-04-25;24,9;RESTAURANTE;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1563;2020-03-26;191,04;M.O.T.O.;OSASCO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;536;2019-07-26;539,6;VESTUARIO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1716;2019-05-27;142,94;VESTUARIO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1528;2019-05-27;188,6;VESTUARIO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1516;2019-05-27;11,9;RESTAURANTE;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;30;2019-04-27;100;VESTUARIO;Sao Paulo;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;779;2019-06-11;169;VESTUARIO;SAOPAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1909;2019-10-22;131,96;M.O.T.O.;OSASCO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1002;2019-11-22;15;SERVI‚O;SAOBERNARDODO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;608;2019-04-13;72;SERVI‚O;OSASCO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;485;2019-04-13;123,2;RESTAURANTE;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;379;2019-04-13;106;VESTUARIO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;719;2019-11-26;43,45;RESTAURANTE;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;680;2019-04-09;124,74;ARTIGOS ELETRO;LIMEIRA;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1782;2020-04-20;126,7;VESTUARIO;OSASCO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1263;2020-04-02;299,9;VESTUARIO;SAO PAULO;BR
5,81E+11;201901;SAO PAULO             ;SP ;36;F;2700;1980;2019-10-05;106,8;VAREJO;CURITIBA;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5200;217;2019-12-04;30;SERVI‚O;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5200;138;2019-12-05;79,07;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;1929;2019-12-31;34;SUPERMERCADOS;Pouso Alegre;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;4000;124;2019-08-19;25,8;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;2711;2020-01-22;20,83;VAREJO;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;2632;2020-01-22;79,18;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;2517;2020-01-22;115;SERVI‚O;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;3200;794;2020-03-19;207,54;POSTO DE GAS;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5200;2927;2019-11-06;3,5;VAREJO;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;1200;128;2020-04-08;210;AUTO PE‚AS;Pouso Alegre;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;1500;78;2020-04-10;50;POSTO DE GAS;POUSO ALEGRE;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;1500;310;2020-04-10;67,8;RESTAURANTE;POUSO ALEGRE;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;1500;275;2020-04-11;35;POSTO DE GAS;POUSO ALEGRE;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;1500;216;2020-04-11;59,5;RESTAURANTE;OSASCO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;1500;195;2020-04-12;20,38;FARMACIAS;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;2200;343;2020-03-09;33,5;VAREJO;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5200;594;2019-11-25;30;SERVI‚O;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5200;564;2019-11-25;29,9;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5750;1012;2019-12-27; -   ;TRANS FINANC;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5200;2761;2019-11-07;15;SUPERMERCADOS;SAOPAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5200;2759;2019-11-07;2;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5200;1078;2019-10-30;4;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;2508;455;2019-10-06;45,23;POSTO DE GAS;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;2508;432;2019-10-06;23,47;POSTO DE GAS;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;2508;110;2019-10-05;113,25;HOTEIS;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;2508;83;2019-10-05;26,48;FARMACIAS;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;2508;58;2019-10-05;25,65;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;4000;952;2019-06-06;22,8;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;4000;943;2019-06-07;9,9;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;4000;939;2019-06-07;3,5;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;4000;899;2019-06-07;40;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;4000;567;2019-06-13;36;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;4000;1955;2019-05-08;2,8;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5200;847;2019-10-31;35;VAREJO;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5200;757;2019-11-01;90;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5200;3493;2019-11-01;9,9;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5200;3428;2019-11-01;64,9;RESTAURANTE;Sao Paulo;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5200;348;2019-05-27;35;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5200;341;2019-05-27;7,5;FARMACIAS;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5200;341;2019-05-24;20;SERVI‚O;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5000;478;2019-08-26;25,88;SUPERMERCADOS;BARUERI;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5000;448;2019-08-26;29,5;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5000;433;2019-08-26;15;MAT CONSTRUCAO;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5000;429;2019-08-26;3,8;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5000;419;2019-08-26;10;VAREJO;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5000;414;2019-08-26;5;SUPERMERCADOS;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;2134;2020-01-27;7,9;POSTO DE GAS;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;4000;625;2019-05-22;9;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;4000;624;2019-05-22;1;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5200;251;2019-12-01;99,9;M.O.T.O.;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5200;247;2019-12-02;3,5;VAREJO;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;1951;2020-01-29;27,75;VAREJO;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;1921;2020-01-29;29,4;RESTAURANTE;OSASCO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;4000;453;2019-06-19;43,39;SUPERMERCADOS;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;4000;433;2019-06-19;20;SERVI‚O;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5200;980;2019-11-18;12;SUPERMERCADOS;SAOPAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;2010;2020-01-28;39,5;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;2000;2020-01-28;9,9;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;2200;90;2020-03-13;20;SERVI‚O;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;2200;61;2020-03-13;29,1;VAREJO;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;2200;377;2020-03-09;18,75;VAREJO;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;4000;409;2019-07-28;110,74;POSTO DE GAS;SAO BERNARDO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;4000;359;2019-07-29;50;POSTO DE GAS;SAO BERNARDO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5200;624;2019-11-25;50;POSTO DE GAS;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;2754;2019-07-09;15;SERVI‚O;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;4000;1269;2019-10-14;13;SUPERMERCADOS;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;4000;634;2019-05-21;23;SERVI‚O;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;4000;381;2019-04-24;4;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;4000;334;2019-04-24;47,24;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;4000;310;2019-04-24;24,28;SUPERMERCADOS;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;4000;285;2019-04-24;24,99;POSTO DE GAS;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;4000;273;2019-04-24;12;POSTO DE GAS;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;4000;267;2019-04-24;5,5;POSTO DE GAS;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;4000;238;2019-04-25;29;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;4000;228;2019-04-25;9,9;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;3600;23;2019-08-17;37,1;VAREJO;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;3600;1;2019-08-17;21,57;SUPERMERCADOS;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;3600;175;2019-08-18;26;SUPERMERCADOS;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;3600;150;2019-08-18;25;SERVI‚O;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;3705;2020-02-04;58,03;SUPERMERCADOS;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;3688;2020-02-04;17;VAREJO;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;3678;2020-02-05;9,9;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;3675;2020-02-05;3;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;3598;2020-02-05;77,7;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;3588;2020-02-05;9,9;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;3565;2020-02-05;23;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;2200;565;2020-03-08;34;VAREJO;POUSO ALEGRE;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;2200;395;2020-03-08;169,7;POSTO DE GAS;POUSO ALEGRE;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;2372;2019-07-14;45,8;RESTAURANTE;JUNDIAI;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;2342;2019-07-14;29,8;VAREJO;SAO BERNARDO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;2333;2019-07-15;9;SERVI‚O;SAOBERNARDODO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;3200;577;2020-03-23;56,9;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5200;2311;2019-11-10;26,53;VAREJO;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;3106;2020-02-07;15;VAREJO;COTIA;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;3046;2020-02-07;60;SUPERMERCADOS;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;1200;759;2020-04-02;3,5;VAREJO;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;1200;508;2020-04-02;251,17;AUTO PE‚AS;MARILIA;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;4193;2020-02-01;28,14;SUPERMERCADOS;POUSO ALEGRE;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;4093;2020-02-01;99,9;M.O.T.O.;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;4090;2020-02-02;3,5;VAREJO;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;4031;2020-02-02;59,25;VAREJO;BORDA DA MATA;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;3973;2020-02-02;57,97;SUPERMERCADOS;POUSO ALEGRE;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;3822;2020-02-02;150,96;POSTO DE GAS;POUSO ALEGRE;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;3600;854;2020-04-30;600;VAREJO;POUSO ALEGRE;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5000;849;2019-08-24;42,6;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5000;812;2019-08-24;37,4;VAREJO;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5000;709;2019-08-24;102,4;POSTO DE GAS;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5000;892;2019-08-24;28,49;FARMACIAS;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;2215;2020-02-10;99,99;VAREJO;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;2195;2020-02-10;19,65;VAREJO;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;2200;304;2020-03-11;7;SUPERMERCADOS;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;2200;278;2020-03-11;26,8;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;2200;268;2020-03-12;9,9;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;2200;264;2020-03-12;3,5;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5200;1002;2019-10-30;76,09;RESTAURANTE;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5200;1226;2019-06-27;20;SERVI‚O;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;5200;1216;2019-06-28;10;SERVI‚O;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;2500;707;2019-08-03;37,9;FARMACIAS;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;2500;677;2019-08-03;30;AUTO PE‚AS;SANTOANDRE;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;4000;1370;2019-04-03;120,98;VAREJO;SAO PAULO;BR
5,02E+11;201901;SAO PAULO             ;SP ;34;F;7500;2199;2019-07-16;55,14;VAREJO;SAO PAULO;BR
